listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
41836,16/12/2020,f,$40.00,$40.00,7,1125
47100,15/12/2020,f,$100.00,$100.00,5,1125
47100,16/12/2020,f,$100.00,$100.00,5,1125
47100,17/12/2020,f,$100.00,$100.00,5,1125
47100,18/12/2020,f,$100.00,$100.00,5,1125
47100,19/12/2020,f,$100.00,$100.00,5,1125
47100,20/12/2020,f,$100.00,$100.00,5,1125
47100,21/12/2020,f,$100.00,$100.00,5,1125
47100,22/12/2020,f,$100.00,$100.00,5,1125
47100,23/12/2020,f,$100.00,$100.00,5,1125
47100,24/12/2020,f,$100.00,$100.00,5,1125
47100,25/12/2020,f,$100.00,$100.00,5,1125
47100,26/12/2020,f,$101.00,$101.00,5,1125
47100,27/12/2020,f,$100.00,$100.00,5,1125
47100,28/12/2020,f,$100.00,$100.00,5,1125
47100,29/12/2020,f,$100.00,$100.00,5,1125
47100,30/12/2020,f,$100.00,$100.00,5,1125
47100,31/12/2020,f,$104.00,$104.00,5,1125
43429,15/12/2020,f,$99.00,$99.00,,
43429,16/12/2020,f,$99.00,$99.00,2,365
43429,17/12/2020,f,$99.00,$99.00,2,365
43429,18/12/2020,f,$99.00,$99.00,2,365
43429,19/12/2020,f,$99.00,$99.00,2,365
43429,20/12/2020,f,$99.00,$99.00,2,365
43429,21/12/2020,f,$99.00,$99.00,2,365
43429,22/12/2020,f,$99.00,$99.00,2,365
43429,23/12/2020,f,$99.00,$99.00,2,365
43429,24/12/2020,f,$99.00,$99.00,2,365
43429,25/12/2020,f,$99.00,$99.00,2,365
43429,26/12/2020,f,$99.00,$99.00,2,365
43429,27/12/2020,f,$99.00,$99.00,2,365
43429,28/12/2020,f,$99.00,$99.00,2,365
43429,29/12/2020,f,$99.00,$99.00,2,365
43429,30/12/2020,f,$99.00,$99.00,2,365
43429,31/12/2020,f,$99.00,$99.00,2,365
41836,17/12/2020,f,$40.00,$40.00,7,1125
41836,18/12/2020,f,$40.00,$40.00,7,1125
41836,19/12/2020,f,$40.00,$40.00,7,1125
41836,20/12/2020,f,$40.00,$40.00,7,1125
41836,21/12/2020,f,$40.00,$40.00,7,1125
41836,22/12/2020,f,$41.00,$41.00,7,1125
41836,23/12/2020,f,$40.00,$40.00,7,1125
41836,24/12/2020,f,$41.00,$41.00,7,1125
41836,25/12/2020,f,$40.00,$40.00,7,1125
41836,26/12/2020,f,$42.00,$42.00,7,1125
41836,27/12/2020,f,$42.00,$42.00,7,1125
41836,28/12/2020,f,$43.00,$43.00,7,1125
41836,29/12/2020,f,$40.00,$40.00,7,1125
41836,30/12/2020,f,$41.00,$41.00,7,1125
41836,31/12/2020,f,$40.00,$40.00,7,1125
66754,15/12/2020,f,$94.00,$94.00,,
51592,15/12/2020,f,$219.00,$219.00,2,1125
51592,16/12/2020,f,$219.00,$219.00,2,1125
51592,17/12/2020,t,$219.00,$219.00,2,1125
51592,18/12/2020,f,$229.00,$229.00,2,1125
51592,19/12/2020,f,$249.00,$249.00,2,1125
51592,20/12/2020,f,$249.00,$249.00,2,1125
51592,21/12/2020,f,$249.00,$249.00,2,1125
51592,22/12/2020,t,$259.00,$259.00,2,1125
51592,23/12/2020,t,$259.00,$259.00,2,1125
51592,24/12/2020,f,$259.00,$259.00,2,1125
51592,25/12/2020,f,$259.00,$259.00,2,1125
51592,26/12/2020,f,$259.00,$259.00,2,1125
51592,27/12/2020,f,$259.00,$259.00,2,1125
51592,28/12/2020,f,$259.00,$259.00,2,1125
51592,29/12/2020,f,$259.00,$259.00,2,1125
51592,30/12/2020,t,$259.00,$259.00,2,1125
51592,31/12/2020,f,$249.00,$249.00,2,1125
66754,16/12/2020,f,$94.00,$94.00,3,14
66754,17/12/2020,f,$94.00,$94.00,3,14
66754,18/12/2020,f,$94.00,$94.00,3,14
66754,19/12/2020,f,$94.00,$94.00,3,14
66754,20/12/2020,f,$94.00,$94.00,3,14
66754,21/12/2020,f,$94.00,$94.00,3,14
66754,22/12/2020,f,$94.00,$94.00,3,14
66754,23/12/2020,f,$94.00,$94.00,3,14
66754,24/12/2020,f,$94.00,$94.00,3,14
66754,25/12/2020,f,$94.00,$94.00,3,14
66754,26/12/2020,f,$97.00,$97.00,3,14
66754,27/12/2020,f,$97.00,$97.00,3,14
66754,28/12/2020,f,$95.00,$95.00,3,14
66754,29/12/2020,f,$96.00,$96.00,3,14
66754,30/12/2020,f,$94.00,$94.00,3,14
66754,31/12/2020,f,$94.00,$94.00,3,14
67211,15/12/2020,t,$45.00,$45.00,,
67211,16/12/2020,t,$45.00,$45.00,2,30
67211,17/12/2020,t,$45.00,$45.00,2,30
67211,18/12/2020,f,$45.00,$45.00,2,30
67211,19/12/2020,f,$45.00,$45.00,2,30
67211,20/12/2020,f,$45.00,$45.00,2,30
67211,21/12/2020,f,$45.00,$45.00,2,30
67211,22/12/2020,f,$45.00,$45.00,2,30
67211,23/12/2020,f,$45.00,$45.00,2,30
67211,24/12/2020,f,$45.00,$45.00,2,30
67211,25/12/2020,f,$45.00,$45.00,2,30
67211,26/12/2020,f,$45.00,$45.00,2,30
67211,27/12/2020,f,$45.00,$45.00,2,30
67211,28/12/2020,f,$45.00,$45.00,2,30
67211,29/12/2020,f,$45.00,$45.00,2,30
67211,30/12/2020,f,$45.00,$45.00,2,30
67211,31/12/2020,f,$45.00,$45.00,2,30
68411,15/12/2020,f,$300.00,$300.00,1,730
68411,16/12/2020,f,$300.00,$300.00,1,730
68411,17/12/2020,f,$300.00,$300.00,1,730
68411,18/12/2020,f,$300.00,$300.00,1,730
68411,19/12/2020,f,$300.00,$300.00,1,730
68411,20/12/2020,f,$300.00,$300.00,1,730
68411,21/12/2020,f,$300.00,$300.00,1,730
68411,22/12/2020,f,$300.00,$300.00,1,730
68411,23/12/2020,f,$300.00,$300.00,1,730
68411,24/12/2020,f,$300.00,$300.00,1,730
68411,25/12/2020,f,$300.00,$300.00,1,730
68411,26/12/2020,f,$300.00,$300.00,1,730
68411,27/12/2020,f,$300.00,$300.00,1,730
68411,28/12/2020,f,$300.00,$300.00,1,730
68411,29/12/2020,f,$300.00,$300.00,1,730
68411,30/12/2020,f,$300.00,$300.00,1,730
68411,31/12/2020,f,$300.00,$300.00,1,730
70328,16/12/2020,f,$70.00,$70.00,1,7
69421,15/12/2020,f,$180.00,$180.00,2,90
69421,16/12/2020,f,$180.00,$180.00,2,90
69421,17/12/2020,f,$180.00,$180.00,2,90
69421,18/12/2020,f,$180.00,$180.00,2,90
69421,19/12/2020,f,$180.00,$180.00,2,90
69421,20/12/2020,f,$180.00,$180.00,2,90
69421,21/12/2020,f,$180.00,$180.00,2,90
69421,22/12/2020,f,$180.00,$180.00,2,90
69421,23/12/2020,f,$180.00,$180.00,2,90
69421,24/12/2020,f,$180.00,$180.00,2,90
69421,25/12/2020,f,$180.00,$180.00,2,90
69421,26/12/2020,f,$180.00,$180.00,2,90
69421,27/12/2020,t,$180.00,$180.00,2,90
69421,28/12/2020,t,$180.00,$180.00,2,90
69421,29/12/2020,t,$180.00,$180.00,2,90
69421,30/12/2020,t,$180.00,$180.00,2,90
69421,31/12/2020,t,$180.00,$180.00,2,90
70328,17/12/2020,f,$70.00,$70.00,1,7
70328,18/12/2020,f,$70.00,$70.00,1,7
70328,19/12/2020,f,$70.00,$70.00,1,7
70328,20/12/2020,f,$70.00,$70.00,1,7
70328,21/12/2020,f,$100.00,$100.00,1,7
70328,22/12/2020,f,$100.00,$100.00,1,7
70328,23/12/2020,f,$100.00,$100.00,1,7
70328,24/12/2020,f,$100.00,$100.00,1,7
70328,25/12/2020,f,$100.00,$100.00,1,7
70328,26/12/2020,f,$100.00,$100.00,1,7
70328,27/12/2020,f,$100.00,$100.00,1,7
70328,28/12/2020,f,$100.00,$100.00,1,7
70328,29/12/2020,f,$100.00,$100.00,1,7
70328,30/12/2020,f,$100.00,$100.00,1,7
70328,31/12/2020,f,$100.00,$100.00,1,7
72576,16/12/2020,f,$90.00,$90.00,2,1125
72576,17/12/2020,f,$90.00,$90.00,2,1125
72576,18/12/2020,f,$100.00,$100.00,2,1125
72576,19/12/2020,f,$100.00,$100.00,2,1125
72576,20/12/2020,f,$100.00,$100.00,2,1125
72576,21/12/2020,f,$100.00,$100.00,2,1125
72576,22/12/2020,f,$90.00,$90.00,2,1125
72576,23/12/2020,f,$90.00,$90.00,2,1125
72576,24/12/2020,f,$90.00,$90.00,2,1125
72576,25/12/2020,f,$90.00,$90.00,2,1125
72576,26/12/2020,t,$100.00,$100.00,2,1125
72576,27/12/2020,f,$100.00,$100.00,2,1125
72576,28/12/2020,f,$100.00,$100.00,2,1125
72576,29/12/2020,f,$100.00,$100.00,2,1125
72576,30/12/2020,f,$100.00,$100.00,2,1125
72576,31/12/2020,f,$120.00,$120.00,2,1125
74324,15/12/2020,f,$230.00,$230.00,28,1125
74324,16/12/2020,f,$230.00,$230.00,28,1125
74324,17/12/2020,f,$230.00,$230.00,28,1125
74324,18/12/2020,f,$230.00,$230.00,28,1125
74324,19/12/2020,f,$230.00,$230.00,28,1125
74324,20/12/2020,f,$230.00,$230.00,28,1125
74324,21/12/2020,f,$230.00,$230.00,28,1125
74324,22/12/2020,f,$230.00,$230.00,28,1125
74324,23/12/2020,f,$230.00,$230.00,28,1125
74324,24/12/2020,f,$230.00,$230.00,28,1125
74324,25/12/2020,f,$230.00,$230.00,28,1125
74324,26/12/2020,f,$230.00,$230.00,28,1125
74324,27/12/2020,f,$230.00,$230.00,28,1125
74324,28/12/2020,f,$354.00,$354.00,28,1125
74324,29/12/2020,f,$354.00,$354.00,28,1125
74324,30/12/2020,f,$354.00,$354.00,28,1125
74324,31/12/2020,f,$354.00,$354.00,28,1125
74959,15/12/2020,f,$90.00,$90.00,,
74959,16/12/2020,f,$90.00,$90.00,2,31
74959,17/12/2020,f,$90.00,$90.00,2,31
74959,18/12/2020,f,$90.00,$90.00,2,31
74959,19/12/2020,f,$90.00,$90.00,2,31
74959,20/12/2020,f,$90.00,$90.00,2,31
74959,21/12/2020,f,$90.00,$90.00,2,31
74959,22/12/2020,f,$90.00,$90.00,2,31
74959,23/12/2020,f,$90.00,$90.00,2,31
74959,24/12/2020,f,$90.00,$90.00,2,31
74959,25/12/2020,f,$90.00,$90.00,2,31
74959,26/12/2020,f,$90.00,$90.00,2,31
74959,27/12/2020,f,$90.00,$90.00,2,31
74959,28/12/2020,f,$90.00,$90.00,2,31
74959,29/12/2020,f,$90.00,$90.00,2,31
74959,30/12/2020,f,$90.00,$90.00,2,31
74959,31/12/2020,f,$90.00,$90.00,2,31
80986,15/12/2020,f,$84.00,$84.00,3,14
80986,16/12/2020,f,$84.00,$84.00,3,14
80986,17/12/2020,f,$84.00,$84.00,3,14
80986,18/12/2020,f,$84.00,$84.00,3,14
80986,19/12/2020,f,$84.00,$84.00,3,14
80986,20/12/2020,f,$84.00,$84.00,3,14
80986,21/12/2020,f,$84.00,$84.00,3,14
80986,22/12/2020,f,$84.00,$84.00,3,14
80986,23/12/2020,f,$84.00,$84.00,3,14
80986,24/12/2020,f,$84.00,$84.00,3,14
80986,25/12/2020,f,$84.00,$84.00,3,14
80986,26/12/2020,f,$85.00,$85.00,3,14
80986,27/12/2020,f,$84.00,$84.00,3,14
80986,28/12/2020,f,$87.00,$87.00,3,14
80986,29/12/2020,f,$85.00,$85.00,3,14
80986,30/12/2020,f,$85.00,$85.00,3,14
80986,31/12/2020,f,$84.00,$84.00,3,14
78143,15/12/2020,t,$85.00,$85.00,2,1125
78143,16/12/2020,f,$85.00,$85.00,2,1125
78143,17/12/2020,t,$85.00,$85.00,2,1125
78143,18/12/2020,t,$85.00,$85.00,2,1125
78143,19/12/2020,t,$85.00,$85.00,2,1125
78143,20/12/2020,t,$85.00,$85.00,2,1125
78143,21/12/2020,t,$85.00,$85.00,2,1125
78143,22/12/2020,t,$85.00,$85.00,2,1125
78143,23/12/2020,t,$85.00,$85.00,2,1125
78143,24/12/2020,t,$85.00,$85.00,2,1125
78143,25/12/2020,t,$85.00,$85.00,2,1125
78143,26/12/2020,t,$85.00,$85.00,2,1125
78143,27/12/2020,t,$85.00,$85.00,2,1125
78143,28/12/2020,t,$85.00,$85.00,2,1125
78143,29/12/2020,t,$85.00,$85.00,2,1125
78143,30/12/2020,t,$85.00,$85.00,2,1125
78143,31/12/2020,t,$85.00,$85.00,2,1125
86369,15/12/2020,f,$95.00,$95.00,21,100
86369,16/12/2020,f,$95.00,$95.00,21,100
86369,17/12/2020,f,$95.00,$95.00,21,100
86369,18/12/2020,f,$120.00,$120.00,21,100
86369,19/12/2020,f,$120.00,$120.00,21,100
86369,20/12/2020,f,$95.00,$95.00,21,100
86369,21/12/2020,f,$95.00,$95.00,21,100
86369,22/12/2020,f,$95.00,$95.00,21,100
86369,23/12/2020,f,$95.00,$95.00,21,100
86369,24/12/2020,f,$95.00,$95.00,21,100
86369,25/12/2020,f,$120.00,$120.00,21,100
86369,26/12/2020,f,$120.00,$120.00,21,100
86369,27/12/2020,f,$95.00,$95.00,21,100
86369,28/12/2020,f,$95.00,$95.00,21,100
86369,29/12/2020,f,$95.00,$95.00,21,100
86369,30/12/2020,f,$95.00,$95.00,21,100
86369,31/12/2020,f,$95.00,$95.00,21,100
108032,15/12/2020,f,$120.00,$120.00,2,1125
108032,16/12/2020,f,$120.00,$120.00,2,1125
108032,17/12/2020,f,$120.00,$120.00,2,1125
108032,18/12/2020,f,$120.00,$120.00,2,1125
108032,19/12/2020,f,$120.00,$120.00,2,1125
108032,20/12/2020,f,$120.00,$120.00,2,1125
108032,21/12/2020,f,$120.00,$120.00,2,1125
108032,22/12/2020,f,$120.00,$120.00,2,1125
108032,23/12/2020,f,$120.00,$120.00,2,1125
108032,24/12/2020,f,$120.00,$120.00,2,1125
108032,25/12/2020,f,$120.00,$120.00,2,1125
108032,26/12/2020,t,$160.00,$160.00,2,1125
108032,27/12/2020,t,$160.00,$160.00,2,1125
108032,28/12/2020,t,$160.00,$160.00,2,1125
108032,29/12/2020,t,$160.00,$160.00,2,1125
108032,30/12/2020,t,$160.00,$160.00,2,1125
108032,31/12/2020,t,$160.00,$160.00,2,1125
120487,16/12/2020,f,$96.00,$96.00,3,365
120487,17/12/2020,f,$96.00,$96.00,3,365
120487,18/12/2020,f,$96.00,$96.00,3,365
120487,19/12/2020,f,$96.00,$96.00,3,365
120487,20/12/2020,f,$93.00,$93.00,3,365
120487,21/12/2020,f,$93.00,$93.00,3,365
120487,22/12/2020,f,$93.00,$93.00,3,365
120487,23/12/2020,f,$93.00,$93.00,3,365
120487,24/12/2020,f,$93.00,$93.00,3,365
120487,25/12/2020,f,$93.00,$93.00,3,365
120487,26/12/2020,f,$93.00,$93.00,3,365
120487,27/12/2020,f,$93.00,$93.00,3,365
120487,28/12/2020,f,$93.00,$93.00,3,365
120487,29/12/2020,f,$93.00,$93.00,3,365
120487,30/12/2020,f,$93.00,$93.00,3,365
120487,31/12/2020,f,$93.00,$93.00,3,365
136510,15/12/2020,f,$48.00,$48.00,1,730
144236,15/12/2020,t,$245.00,$245.00,2,730
144236,16/12/2020,t,$245.00,$245.00,2,730
144236,17/12/2020,t,$245.00,$245.00,2,730
144236,18/12/2020,t,$325.00,$325.00,2,730
144236,19/12/2020,t,$325.00,$325.00,2,730
144236,20/12/2020,t,$245.00,$245.00,2,730
144236,21/12/2020,t,$245.00,$245.00,2,730
144236,22/12/2020,t,$245.00,$245.00,2,730
144236,23/12/2020,t,$245.00,$245.00,2,730
144236,24/12/2020,t,$245.00,$245.00,2,730
144236,25/12/2020,t,$325.00,$325.00,2,730
144236,26/12/2020,t,$325.00,$325.00,2,730
144236,27/12/2020,t,$245.00,$245.00,2,730
144236,28/12/2020,t,$245.00,$245.00,2,730
144236,29/12/2020,t,$245.00,$245.00,2,730
144236,30/12/2020,t,$245.00,$245.00,2,730
144236,31/12/2020,t,$245.00,$245.00,2,730
133617,15/12/2020,t,$90.00,$90.00,3,1125
133617,16/12/2020,f,$90.00,$90.00,3,1125
133617,17/12/2020,t,$90.00,$90.00,3,1125
133617,18/12/2020,t,$90.00,$90.00,3,1125
133617,19/12/2020,t,$90.00,$90.00,3,1125
133617,20/12/2020,t,$90.00,$90.00,3,1125
133617,21/12/2020,t,$90.00,$90.00,3,1125
133617,22/12/2020,t,$90.00,$90.00,3,1125
133617,23/12/2020,t,$90.00,$90.00,3,1125
133617,24/12/2020,t,$90.00,$90.00,3,1125
133617,25/12/2020,t,$90.00,$90.00,3,1125
133617,26/12/2020,t,$90.00,$90.00,3,1125
133617,27/12/2020,t,$90.00,$90.00,3,1125
133617,28/12/2020,t,$90.00,$90.00,3,1125
133617,29/12/2020,t,$90.00,$90.00,3,1125
133617,30/12/2020,t,$90.00,$90.00,3,1125
133617,31/12/2020,t,$90.00,$90.00,3,1125
136510,16/12/2020,f,$48.00,$48.00,1,730
136510,17/12/2020,f,$48.00,$48.00,1,730
136510,18/12/2020,f,$48.00,$48.00,1,730
136510,19/12/2020,f,$48.00,$48.00,1,730
136510,20/12/2020,f,$48.00,$48.00,1,730
136510,21/12/2020,f,$48.00,$48.00,1,730
136510,22/12/2020,f,$48.00,$48.00,1,730
136510,23/12/2020,f,$48.00,$48.00,1,730
136510,24/12/2020,f,$48.00,$48.00,1,730
136510,25/12/2020,f,$48.00,$48.00,1,730
136510,26/12/2020,f,$48.00,$48.00,1,730
136510,27/12/2020,f,$48.00,$48.00,1,730
136510,28/12/2020,f,$48.00,$48.00,1,730
136510,29/12/2020,f,$48.00,$48.00,1,730
136510,30/12/2020,f,$48.00,$48.00,1,730
136510,31/12/2020,f,$48.00,$48.00,1,730
157427,15/12/2020,t,$160.00,$160.00,1,28
157427,16/12/2020,t,$160.00,$160.00,1,28
157427,17/12/2020,f,$160.00,$160.00,1,28
157427,18/12/2020,f,$160.00,$160.00,1,28
157427,19/12/2020,f,$160.00,$160.00,1,28
157427,20/12/2020,f,$160.00,$160.00,1,28
157427,21/12/2020,t,$160.00,$160.00,1,28
157427,22/12/2020,t,$160.00,$160.00,1,28
157427,23/12/2020,f,$160.00,$160.00,1,28
157427,24/12/2020,f,$160.00,$160.00,1,28
157427,25/12/2020,f,$160.00,$160.00,1,28
157427,26/12/2020,f,$160.00,$160.00,1,28
157427,27/12/2020,f,$160.00,$160.00,1,28
157427,28/12/2020,f,$160.00,$160.00,1,28
157427,29/12/2020,f,$160.00,$160.00,1,28
157427,30/12/2020,f,$160.00,$160.00,1,28
157427,31/12/2020,f,$160.00,$160.00,1,28
161033,16/12/2020,f,$95.00,$95.00,2,14
161033,17/12/2020,f,$95.00,$95.00,2,14
161033,18/12/2020,f,$95.00,$95.00,2,14
161033,19/12/2020,f,$95.00,$95.00,2,14
161033,20/12/2020,f,$95.00,$95.00,2,14
161033,21/12/2020,f,$95.00,$95.00,2,14
161033,22/12/2020,f,$95.00,$95.00,2,14
161033,23/12/2020,f,$95.00,$95.00,2,14
161033,24/12/2020,f,$95.00,$95.00,2,14
161033,25/12/2020,f,$95.00,$95.00,2,14
161033,26/12/2020,f,$95.00,$95.00,2,14
161033,27/12/2020,f,$95.00,$95.00,2,14
163077,15/12/2020,f,$89.00,$89.00,,
161033,28/12/2020,f,$95.00,$95.00,2,14
161033,29/12/2020,f,$95.00,$95.00,2,14
161033,30/12/2020,f,$95.00,$95.00,2,14
161033,31/12/2020,f,$95.00,$95.00,2,14
161404,15/12/2020,f,$119.00,$119.00,4,1125
161404,16/12/2020,f,$119.00,$119.00,4,1125
161404,17/12/2020,f,$119.00,$119.00,4,1125
161404,18/12/2020,f,$129.00,$129.00,4,1125
161404,19/12/2020,f,$129.00,$129.00,4,1125
161404,20/12/2020,f,$129.00,$129.00,4,1125
161404,21/12/2020,t,$129.00,$129.00,4,1125
161404,22/12/2020,t,$129.00,$129.00,4,1125
161404,23/12/2020,t,$139.00,$139.00,4,1125
161404,24/12/2020,t,$189.00,$189.00,8,1125
161404,25/12/2020,t,$169.00,$169.00,8,1125
161404,26/12/2020,t,$169.00,$169.00,8,1125
161404,27/12/2020,t,$189.00,$189.00,8,1125
161404,28/12/2020,t,$189.00,$189.00,8,1125
161404,29/12/2020,t,$189.00,$189.00,8,1125
161404,30/12/2020,t,$189.00,$189.00,8,1125
161404,31/12/2020,t,$189.00,$189.00,8,1125
163077,16/12/2020,f,$89.00,$89.00,3,14
163077,17/12/2020,f,$89.00,$89.00,3,14
163077,18/12/2020,f,$89.00,$89.00,3,14
163077,19/12/2020,f,$89.00,$89.00,3,14
163077,20/12/2020,f,$89.00,$89.00,3,14
163077,21/12/2020,f,$89.00,$89.00,3,14
163077,22/12/2020,f,$89.00,$89.00,3,14
163077,23/12/2020,f,$89.00,$89.00,3,14
163077,24/12/2020,f,$89.00,$89.00,3,14
163077,25/12/2020,f,$90.00,$90.00,3,14
163077,26/12/2020,f,$95.00,$95.00,3,14
163077,27/12/2020,f,$90.00,$90.00,3,14
163077,28/12/2020,f,$91.00,$91.00,3,14
163077,29/12/2020,f,$92.00,$92.00,3,14
163077,30/12/2020,f,$89.00,$89.00,3,14
163077,31/12/2020,f,$90.00,$90.00,3,14
173426,15/12/2020,f,$38.00,$38.00,1,7
173426,16/12/2020,f,$38.00,$38.00,1,7
173426,17/12/2020,f,$38.00,$38.00,1,7
173426,18/12/2020,f,$45.00,$45.00,1,7
173426,19/12/2020,f,$45.00,$45.00,1,7
173426,20/12/2020,f,$38.00,$38.00,1,7
173426,21/12/2020,f,$38.00,$38.00,1,7
173426,22/12/2020,f,$38.00,$38.00,1,7
173426,23/12/2020,f,$38.00,$38.00,1,7
173426,24/12/2020,f,$38.00,$38.00,1,7
173426,25/12/2020,f,$45.00,$45.00,1,7
173426,26/12/2020,f,$45.00,$45.00,1,7
173426,27/12/2020,f,$38.00,$38.00,1,7
173426,28/12/2020,f,$38.00,$38.00,1,7
173426,29/12/2020,f,$38.00,$38.00,1,7
173426,30/12/2020,f,$38.00,$38.00,1,7
173426,31/12/2020,f,$38.00,$38.00,1,7
189128,16/12/2020,f,$80.00,$80.00,1,30
167067,15/12/2020,f,$45.00,$45.00,4,730
167067,16/12/2020,f,$45.00,$45.00,4,730
167067,17/12/2020,f,$45.00,$45.00,4,730
167067,18/12/2020,f,$45.00,$45.00,4,730
167067,19/12/2020,f,$45.00,$45.00,4,730
167067,20/12/2020,f,$45.00,$45.00,4,730
167067,21/12/2020,f,$45.00,$45.00,4,730
167067,22/12/2020,f,$45.00,$45.00,4,730
167067,23/12/2020,f,$45.00,$45.00,4,730
167067,24/12/2020,f,$45.00,$45.00,4,730
167067,25/12/2020,f,$45.00,$45.00,4,730
167067,26/12/2020,f,$45.00,$45.00,4,730
167067,27/12/2020,f,$45.00,$45.00,4,730
167067,28/12/2020,f,$45.00,$45.00,4,730
167067,29/12/2020,f,$45.00,$45.00,4,730
167067,30/12/2020,f,$45.00,$45.00,4,730
167067,31/12/2020,f,$45.00,$45.00,4,730
189128,17/12/2020,t,$80.00,$80.00,1,30
189128,18/12/2020,t,$80.00,$80.00,1,30
189128,19/12/2020,t,$80.00,$80.00,1,30
189128,20/12/2020,t,$80.00,$80.00,1,30
189128,21/12/2020,t,$80.00,$80.00,1,30
189128,22/12/2020,t,$80.00,$80.00,1,30
189128,23/12/2020,t,$80.00,$80.00,1,30
189128,24/12/2020,f,$80.00,$80.00,1,30
189128,25/12/2020,f,$80.00,$80.00,1,30
189128,26/12/2020,f,$80.00,$80.00,1,30
189128,27/12/2020,f,$80.00,$80.00,1,30
189128,28/12/2020,f,$80.00,$80.00,1,30
189128,29/12/2020,f,$80.00,$80.00,1,30
189128,30/12/2020,f,$80.00,$80.00,1,30
189128,31/12/2020,f,$80.00,$80.00,1,30
189293,15/12/2020,f,$35.00,$35.00,2,1125
189293,16/12/2020,f,$35.00,$35.00,2,1125
189293,17/12/2020,f,$35.00,$35.00,2,1125
189293,18/12/2020,f,$35.00,$35.00,2,1125
189293,19/12/2020,f,$35.00,$35.00,2,1125
189293,20/12/2020,f,$35.00,$35.00,2,1125
189293,21/12/2020,f,$35.00,$35.00,2,1125
189293,22/12/2020,f,$35.00,$35.00,2,1125
189293,23/12/2020,f,$35.00,$35.00,2,1125
189293,24/12/2020,f,$35.00,$35.00,2,1125
189293,25/12/2020,f,$35.00,$35.00,2,1125
189293,26/12/2020,f,$35.00,$35.00,2,1125
189293,27/12/2020,f,$35.00,$35.00,2,1125
189293,28/12/2020,f,$35.00,$35.00,2,1125
189293,29/12/2020,f,$35.00,$35.00,2,1125
189293,30/12/2020,f,$35.00,$35.00,2,1125
189293,31/12/2020,f,$35.00,$35.00,2,1125
209073,15/12/2020,t,$180.00,$180.00,7,1125
209073,16/12/2020,t,$180.00,$180.00,7,1125
209073,17/12/2020,t,$180.00,$180.00,7,1125
209073,18/12/2020,t,$180.00,$180.00,7,1125
209073,19/12/2020,t,$180.00,$180.00,7,1125
209073,20/12/2020,t,$180.00,$180.00,7,1125
209073,21/12/2020,t,$180.00,$180.00,7,1125
209073,22/12/2020,t,$180.00,$180.00,7,1125
209073,23/12/2020,t,$180.00,$180.00,7,1125
209073,24/12/2020,t,$180.00,$180.00,7,1125
209073,25/12/2020,t,$180.00,$180.00,7,1125
209073,26/12/2020,t,$180.00,$180.00,7,1125
209073,27/12/2020,t,$180.00,$180.00,7,1125
209073,28/12/2020,t,$180.00,$180.00,7,1125
209073,29/12/2020,t,$180.00,$180.00,7,1125
209073,30/12/2020,t,$180.00,$180.00,7,1125
209073,31/12/2020,t,$180.00,$180.00,7,1125
210568,15/12/2020,f,$58.00,$58.00,,
213348,15/12/2020,t,$90.00,$90.00,3,760
213348,16/12/2020,t,$90.00,$90.00,3,760
213348,17/12/2020,t,$90.00,$90.00,3,760
213348,18/12/2020,t,$90.00,$90.00,3,760
213348,19/12/2020,t,$90.00,$90.00,3,760
213348,20/12/2020,t,$90.00,$90.00,3,760
213348,21/12/2020,t,$90.00,$90.00,3,760
213348,22/12/2020,t,$90.00,$90.00,3,760
213348,23/12/2020,t,$90.00,$90.00,3,760
213348,24/12/2020,t,$90.00,$90.00,3,760
213348,25/12/2020,t,$90.00,$90.00,3,760
213348,26/12/2020,t,$90.00,$90.00,3,760
213348,27/12/2020,t,$90.00,$90.00,3,760
213348,28/12/2020,t,$90.00,$90.00,3,760
213348,29/12/2020,t,$90.00,$90.00,3,760
213348,30/12/2020,t,$90.00,$90.00,3,760
213348,31/12/2020,t,$90.00,$90.00,3,760
210568,16/12/2020,f,$58.00,$58.00,3,1095
214565,15/12/2020,f,$40.00,$40.00,1,28
214565,16/12/2020,f,$40.00,$40.00,1,28
214565,17/12/2020,f,$40.00,$40.00,1,28
214565,18/12/2020,f,$40.00,$40.00,1,28
214565,19/12/2020,f,$40.00,$40.00,1,28
214565,20/12/2020,f,$40.00,$40.00,1,28
214565,21/12/2020,f,$40.00,$40.00,1,28
214565,22/12/2020,f,$40.00,$40.00,1,28
214565,23/12/2020,f,$40.00,$40.00,1,28
214565,24/12/2020,f,$40.00,$40.00,1,28
214565,25/12/2020,f,$40.00,$40.00,1,28
214565,26/12/2020,f,$40.00,$40.00,1,28
214565,27/12/2020,f,$40.00,$40.00,1,28
214565,28/12/2020,f,$40.00,$40.00,1,28
214565,29/12/2020,f,$40.00,$40.00,1,28
214565,30/12/2020,f,$40.00,$40.00,1,28
214565,31/12/2020,f,$40.00,$40.00,1,28
210568,17/12/2020,f,$58.00,$58.00,3,1095
210568,18/12/2020,f,$65.00,$65.00,3,1095
210568,19/12/2020,f,$65.00,$65.00,3,1095
210568,20/12/2020,f,$58.00,$58.00,3,1095
210568,21/12/2020,f,$58.00,$58.00,3,1095
210568,22/12/2020,f,$58.00,$58.00,3,1095
210568,23/12/2020,f,$58.00,$58.00,3,1095
