,id,guests_included,station_distance,latitude,longitude
2730,13540513,1,0.3,-37.90619638,145.0053915
2731,13540738,4,1.2,-37.80089047,144.9549146
2732,13549154,1,0.6,-37.86254088,144.90540280000005
2733,13549228,1,0.9,-37.82631498,144.96553319999995
2734,13549868,1,0.4,-37.77306109,144.9950945
2735,13554132,1,0.4,-37.81462892,144.95230519999996
2736,13555402,1,0.4,-37.81304583,144.98701719999997
2737,13564061,2,0.7,-37.80765302,144.9797206
2738,13568325,1,0.9,-37.80267763,144.9748627
2739,13578634,4,0.6,-37.81778103,144.9444302
2740,13579058,2,0.7,-37.82307204,144.9611226
2741,13580079,1,0.8,-37.8788173,145.03414709999996
2742,13585021,2,0.3,-37.8153623,144.9522705
2743,13590691,1,1.3,-37.77646836,144.97297849999995
2744,13591073,1,1.3,-37.78732354,144.9783405
2745,13592214,1,0.3,-37.77285434,144.9596651
2746,13592768,1,1.7,-37.78602076,144.9726928
2747,13604658,1,0.5,-37.82217051,144.9520904
2748,13605010,1,1.0,-37.86097103,145.00948830000004
2749,13605113,2,0.7,-37.80533561,144.97473390000005
2750,13606668,1,1.0,-37.86017381,145.0016024
2751,13609638,4,1.5,-37.75273218,144.978716
2752,13609763,1,1.3,-37.79751187,144.98005569999995
2753,13609893,4,0.9,-37.78126216,144.96589730000005
2754,13610467,1,1.5,-37.8349077,144.9758789
2755,13623948,4,1.7,-37.78947005,144.9679876
2756,13624521,4,1.9,-37.79091292,144.9698433
2757,13627115,1,1.6,-37.79549322,144.976762
2758,13627321,4,0.4,-37.81950434,144.9557418
2759,13631734,1,0.9,-37.80331808,144.9835909
2760,13642844,5,0.1,-37.83788337,144.9926174
2761,13643774,4,0.4,-37.81947835,144.9551175
2762,13644451,2,0.3,-37.87429817,144.9919748
2763,13646483,1,1.3,-37.86740147,144.9790856
2764,13649054,1,2.0,-37.81796983,144.8671502
2765,13649689,1,0.5,-37.80532701,144.963416
2766,13653593,2,0.3,-37.81657620000001,144.9542241
2767,13658766,2,1.4,-37.79910232,144.97626530000005
2768,13662246,1,0.6,-37.79692534,144.88989909999995
2769,13663651,2,0.5,-37.81402645,144.9483721
2770,13676179,1,2.0,-37.80350576,145.0396147
2771,13679653,1,1.6,-37.83270442,144.96763269999997
2772,13680276,1,0.1,-37.83858005,144.9938721
2773,13699701,2,3.0,-37.84463528,144.9438124
2774,13702781,1,0.4,-37.82403891,145.005578
2775,13704905,2,0.3,-37.81452753,144.9538631
2776,13721275,2,0.5,-37.78246929,144.92878190000005
2777,13721949,2,0.3,-37.81464713,144.9535519
2778,13732925,4,0.4,-37.85210986,144.99342019999997
2779,13733423,2,1.5,-37.86556422,144.9775042
2780,13741449,4,0.3,-37.81537177,144.9525017
2781,13750531,3,2.2,-37.80218221,145.0426432
2782,13752471,2,0.4,-37.78358767,144.997864
2783,13752812,2,0.4,-37.8131642,144.9508282
2784,13754230,6,1.2,-37.82726389,144.95785800000004
2785,13754561,2,0.1,-37.79943087,144.9960157
2786,13754996,1,1.4,-37.85952453,144.9772921
2787,13756778,1,0.6,-37.8801059,145.064023
2788,13757390,4,0.3,-37.82119562,144.96624680000005
2789,13757439,2,1.2,-37.86052826,145.0063881
2790,13765466,2,0.3,-37.81609053,144.95421240000005
2791,13768776,1,0.7,-37.86200299,144.9906821
2792,13774733,1,0.4,-37.84855688,144.9947174
2793,13777679,4,0.8,-37.82326808,144.9599294
2794,13779229,1,1.8,-37.85455436,144.9705181
2795,13788961,1,0.1,-37.8393054,144.9923166
2796,13789179,1,0.3,-37.83624071,144.99378180000005
2797,13789385,4,1.1,-37.80220983,144.95469719999997
2798,13789937,1,1.6,-37.86291805,144.9763697
2799,13789972,2,1.1,-37.82833345,144.9691678
2800,13791132,4,0.5,-37.81104464,144.9864235
2801,13803290,2,0.4,-37.83488023,144.9904044
2802,13804661,2,0.6,-37.80547785,144.9654919
2803,13804870,5,0.1,-37.81332828,144.95557119999995
2804,13808507,2,0.3,-37.8171502,144.9698646
2805,13812571,1,0.6,-37.80693133,144.95512019999995
2806,13817665,2,0.4,-37.81152052,144.9512462
2807,13819262,3,0.4,-37.81697373,144.8944812
2808,13820441,3,0.5,-37.8072563,144.9545494
2809,13821666,1,0.1,-37.81067474,144.9721774
2810,13823681,1,0.3,-37.82289699,144.99305790000003
2811,13830178,2,0.6,-37.78290447,144.9857289
2812,13831644,1,0.7,-37.76980824,145.03312749999995
2813,13831745,1,1.1,-37.8694521,144.98093269999995
2814,13836633,2,1.0,-37.82563387,144.9581327
2815,13842367,4,0.3,-37.81425082,144.9531312
2816,13847287,1,0.3,-37.8735196,144.9961469
2817,13849485,2,0.3,-37.81068058,144.9592279
2818,13852891,1,1.1,-37.83551103,144.9807969
2819,13867499,1,1.1,-37.82685095,144.9602032
2820,13867786,2,0.8,-37.82359605,144.9616215
2821,13868032,1,2.5,-37.84881958,144.9612192
2822,13870224,1,0.4,-37.88841154,145.0379559
2823,13871632,6,1.4,-37.77976655,144.97698880000004
2824,13884891,2,0.3,-37.81318102,144.9591907
2825,13890750,4,0.3,-37.82097272,144.9676097
2826,13900720,2,0.1,-37.81470585,144.9926676
2827,13903585,4,0.3,-37.90389758,144.9993681
2828,13906860,2,1.1,-37.80188776,144.9550518
2829,13911759,2,0.9,-37.85349802,144.9812104
2830,13919717,2,1.2,-37.79708658,144.98130669999995
2831,13927200,1,0.9,-37.83425142,145.0554678
2832,13929561,1,1.2,-37.82771615,144.95818930000004
2833,13944037,4,1.8,-37.79088337,144.9684672
2834,13944605,1,1.3,-37.7935186,144.98123569999996
2835,13947254,1,0.4,-37.81499651,144.95724119999997
2836,13947511,2,1.0,-37.85762653,144.9806821
2837,13948209,4,1.4,-37.8676927,145.00907709999996
2838,13948216,4,0.7,-37.8139551,144.9409788
2839,13957865,2,1.6,-37.80823509,145.0290652
2840,13959246,2,1.4,-37.79769013,144.9526024
2841,13963625,1,1.2,-37.83414983,144.9803432
2842,13965166,1,0.6,-37.82273915,144.96396030000002
2843,13970867,1,1.5,-37.85896432,144.9747748
2844,13977858,6,0.6,-37.82378937,144.9660341
2845,13982144,4,0.4,-37.82111277,144.9933465
2846,14002863,3,0.3,-37.81277102,144.9583905
2847,14016636,1,1.0,-37.82627565,144.9618704
2848,14016689,2,0.9,-37.86900141,144.9834448
2849,14016896,2,1.1,-37.87210825,144.98145630000005
2850,14029608,1,1.4,-37.81131507,145.01416899999995
2851,14032456,1,0.3,-37.75579793,145.0013765
2852,14033113,5,0.8,-37.77265192,144.9503548
2853,14049305,4,0.4,-37.8187171,144.9559136
2854,14058813,1,1.0,-37.8265498,144.9620404
2855,14063197,1,1.1,-37.77600726,144.9707115
2856,14076899,2,0.7,-37.76079163,145.0675631
2857,14077119,3,1.4,-37.86028427,144.97704009999995
2858,14094124,1,0.5,-37.88861388,144.9985031
2859,14094655,3,0.3,-37.81870986,144.9548544
2860,14094892,2,0.9,-37.80405797,144.9833971
2861,14095974,2,1.2,-37.86324838,144.9814931
2862,14096409,1,0.1,-37.81178071,144.9722761
2863,14101477,1,1.8,-37.83434491,144.971114
2864,14111198,1,0.6,-37.84212746,144.9867898
2865,14112295,1,1.3,-37.86611571,144.9789809
2866,14112394,1,0.8,-37.80431853,144.957294
2867,14112601,1,1.4,-37.7780654,144.97736799999996
2868,14113621,1,1.9,-37.83528733,144.96854340000004
2869,14127617,6,1.8,-37.80526406,145.03249119999995
2870,14128541,2,1.2,-37.82919868,144.9688763
2871,14129015,1,0.1,-37.77443469,144.95961680000005
2872,14129846,1,0.2,-37.81727915,144.9538226
2873,14129849,1,1.3,-37.82948355,144.9685219
2874,14141577,2,0.2,-37.80850642,144.9613205
2875,14143944,2,0.2,-37.83715528,144.9939291
2876,14155400,3,0.4,-37.81584086,144.9634926
2877,14156379,1,0.5,-37.80658096,144.9753515
2878,14156938,2,0.7,-37.75451326,145.0065196
2879,14158989,1,0.7,-37.87358524,144.98705980000003
2880,14158992,1,1.2,-37.82753976,144.95857719999995
2881,14182901,1,0.3,-37.81613659,144.9651509
2882,14183584,1,0.4,-37.81581347,144.9564001
2883,14186900,4,1.1,-37.82641959,144.960583
2884,14189116,1,0.6,-37.84552745,144.9944227
2885,14189198,1,0.5,-37.87553599,145.03715380000003
2886,14189505,4,0.9,-37.80365642,144.9834235
2887,14191595,1,0.5,-37.81507398,144.9709392
2888,14202785,2,1.3,-37.80017113,144.9777674
2889,14204887,4,1.2,-37.80123743,144.95476430000005
2890,14206769,2,0.9,-37.83789363,145.0084101
2891,14208985,1,0.4,-37.81660974,144.96304019999997
2892,14211160,3,0.5,-37.82057288,144.955846
2893,14212659,2,1.0,-37.82609803,144.961657
2894,14220803,3,0.2,-37.81641822,144.95350269999997
2895,14224427,4,0.3,-37.8119635,144.969495
2896,14226955,2,0.3,-37.81582941,144.9672155
2897,14228498,2,0.9,-37.76808628,144.9488669
2898,14238533,1,0.5,-37.87639264,145.0366353
2899,14239377,1,0.3,-37.87628779,145.03903280000003
2900,14239446,1,0.3,-37.87654543,145.0387246
2901,14239507,1,0.4,-37.87614221,145.03837009999995
2902,14239686,1,0.4,-37.87711191,145.0384558
2903,14239775,1,0.4,-37.87770670000001,145.03841519999997
2904,14239826,1,0.6,-37.87756587,145.03571519999997
2905,14242685,1,0.6,-37.84389781,144.99487240000005
2906,14244663,1,1.5,-37.75573999,144.9351247
2907,14254923,1,0.1,-37.81114385,144.9558492
2908,14255708,2,0.5,-37.87093217,144.9877114
2909,14256015,1,0.7,-37.87936885,144.98824409999997
2910,14257271,4,1.1,-37.82630715,144.95848130000005
2911,14268442,1,1.2,-37.80025423,144.97003610000004
2912,14269550,7,0.5,-37.81241645,144.8866309
2913,14282784,1,1.3,-37.82963695,144.9700035
2914,14283601,1,0.7,-37.80556773,144.9768215
2915,14284998,1,0.2,-37.80086375,144.994484
2916,14286116,2,0.4,-37.81152757,144.95169140000004
2917,14287894,2,0.9,-37.80323864,144.9562174
2918,14288534,1,0.3,-37.81291735,144.9614209
2919,14300894,2,0.2,-37.75488187,145.0003879
2920,14302100,1,0.5,-37.85698697,144.98699409999998
2921,14304498,2,0.3,-37.81267416,144.9936783
2922,14308782,2,0.2,-37.81615355,144.9528575
2923,14319025,1,1.1,-37.82685485,144.9602482
2924,14319995,2,0.5,-37.83885206,144.9861669
2925,14320770,2,0.3,-37.81212152,144.96035930000005
2926,14321384,2,1.1,-37.82429324,144.9416994
2927,14323125,4,0.2,-37.90442127,145.0001573
2928,14323458,4,1.0,-37.86543932,144.9829025
2929,14325562,1,1.4,-37.7785227,144.97719569999995
2930,14327212,1,0.6,-37.83729348,144.9985133
2931,14334745,2,0.2,-37.81665288,144.9523977
2932,14336890,1,0.8,-37.86547544,145.00048059999997
2933,14340417,4,0.4,-37.81611358,144.9550445
2934,14340548,1,0.5,-37.87847802,144.990687
2935,14340933,1,1.5,-37.83782154,144.9750291
2936,14346448,2,0.3,-37.80842617,144.9594945
2937,14349785,2,0.2,-37.81595134,144.9523687
2938,14362699,1,1.3,-37.86342537,145.00579059999995
2939,14375924,1,0.9,-37.75093512,144.9085399
2940,14393449,3,0.2,-37.81667653,144.9671191
2941,14405864,2,1.4,-37.85876728,144.97651969999995
2942,14406290,4,0.2,-37.81204272,144.9714289
2943,14407203,4,2.7,-37.83969125,144.9367795
2944,14407394,1,0.5,-37.84281584,144.9971311
2945,14430111,4,1.1,-37.82675496,144.9601755
2946,14431123,1,0.2,-37.82542878,145.00813090000003
2947,14433263,3,1.1,-37.85973970000001,144.98078130000005
2948,14460551,2,0.7,-37.81861934,145.0925186
2949,14461317,2,0.5,-37.84333573,144.9966009
2950,14461615,1,0.3,-37.81525029,144.9525293
2951,14467719,2,0.4,-37.81468204,144.9520668
2952,14475990,1,0.6,-37.80554553,144.9874657
2953,14477158,2,0.3,-37.8145608,144.9539639
2954,14488136,1,1.1,-37.82601701,144.9581907
2955,14491459,4,0.7,-37.82456458,144.9656557
2956,14505552,2,0.3,-37.81580571,144.9533564
2957,14506444,6,0.4,-37.77812391,144.92512
2958,14508345,2,0.4,-37.81451265,144.9529751
2959,14522186,1,0.5,-37.86440599,144.88924530000003
2960,14524412,2,0.8,-37.79145642,144.9872503
2961,14524890,1,0.5,-37.84550326,144.99606730000005
2962,14524995,1,0.4,-37.76608224,145.05639119999995
2963,14526853,4,0.4,-37.81517183,144.9550955
2964,14536615,2,0.5,-37.80553081,144.9600311
2965,14537795,4,0.6,-37.80901238,144.985965
2966,14544546,2,0.2,-37.80844808,144.9614487
2967,14557580,1,1.7,-37.80663097,145.0277347
2968,14558529,1,1.6,-37.80849767,145.02907
2969,14561671,2,0.8,-37.82585204,144.9656449
2970,14561770,1,0.4,-37.80848267,144.9966486
2971,14563003,1,0.3,-37.85092428,144.9866897
2972,14576835,2,0.5,-37.8173736,144.96146930000003
2973,14576906,2,0.4,-37.81548141,144.954479
2974,14577529,4,0.3,-37.81482456,144.95530369999997
2975,14579226,2,0.7,-37.83855253,144.99985139999995
2976,14581093,4,1.3,-37.82790773,144.9584161
2977,14582426,2,1.6,-37.87748094,144.97684740000003
2978,14591709,2,1.1,-37.87083618,144.98134019999995
2979,14597591,1,1.1,-37.86993363,144.98064580000005
2980,14601118,1,0.2,-37.82223754,144.9911428
2981,14614588,2,0.6,-37.81628201,145.0222199
2982,14635743,1,0.6,-37.85913634,144.9860306
2983,14637305,1,0.3,-37.80987903,144.9698271
2984,14658525,2,1.6,-37.8662524,144.9752861
2985,14658985,1,0.4,-37.91168006,144.9973751
2986,14659641,4,0.3,-37.81597909,144.9544537
2987,14660121,4,0.8,-37.82555181,144.9667362
2988,14672741,3,0.3,-37.816636,144.9539579
2989,14673032,3,0.4,-37.81521844,144.9547675
2990,14678360,4,0.4,-37.81787916,144.9563486
2991,14695167,2,0.3,-37.81065465,144.9585069
2992,14698274,4,0.6,-37.82124659,144.9567987
2993,14702799,1,1.0,-37.88651723,144.9901694
2994,14704457,4,0.6,-37.81645695,144.9454039
2995,14706199,2,0.3,-37.80721742,144.9611812
2996,14718711,2,0.5,-37.84448851,144.99624
2997,14723150,1,0.7,-37.80586067,144.95385259999995
2998,14730647,1,0.8,-37.77145223,144.9142075
2999,14731902,4,0.6,-37.82249355,144.9618509
3000,14736673,1,0.6,-37.84449567,144.9901749
3001,14736770,2,1.4,-37.83061091,144.9670981
3002,14737852,1,1.4,-37.77960069,144.9770789
3003,14738373,4,0.4,-37.81581594,144.9552421
3004,14740323,4,0.2,-37.81381707,144.9547151
3005,14747489,1,0.6,-37.84362103,144.99507519999997
3006,14749474,4,1.1,-37.80127707,144.9555376
3007,14752679,1,0.1,-37.78655217,144.9286253
3008,14763083,1,1.1,-37.79749313,144.9826727
3009,14765917,2,0.8,-37.82075505,145.00497009999995
3010,14773483,2,1.4,-37.88837195,144.9861918
3011,14779498,1,0.3,-37.808729,144.96625680000002
3012,14786526,4,0.4,-37.84886392,144.99440149999995
3013,14788775,4,0.8,-37.77739304,144.9133013
3014,14789521,6,0.4,-37.81717402,144.9715207
3015,14790366,4,1.2,-37.76473576,144.97317969999997
3016,14790809,1,1.0,-37.80233929,144.9766659
3017,14790974,4,1.5,-37.79138543,144.9789988
3018,14791251,2,0.1,-37.80035225,144.99398459999995
3019,14795254,1,0.6,-37.81799179,144.997321
3020,14805526,2,0.3,-37.81536489,144.95276940000005
3021,14810421,4,0.8,-37.81563579,145.0183501
3022,14812657,1,0.3,-37.81507816,144.9519673
3023,14819880,2,1.1,-37.80082292,144.9518832
3024,14825680,4,1.9,-37.86017411,144.97077040000005
3025,14829394,2,0.6,-37.84499144,144.99480269999995
3026,14832179,1,0.2,-37.82690513,145.00952769999995
3027,14833595,6,0.3,-37.81436322,144.955123
3028,14834055,4,0.4,-37.81449046,144.9531396
3029,14842965,3,0.4,-37.81578713,144.9544421
3030,14843347,1,0.4,-37.83721007,144.9961696
3031,14844502,1,0.9,-37.8051583,144.97950690000005
3032,14845850,1,0.6,-37.84471858,144.9948545
3033,14847132,4,0.4,-37.81457235,144.9530929
3034,14848971,2,0.4,-37.81551834,144.9544377
3035,14857562,5,0.2,-37.81391636,144.9556165
3036,14860269,1,2.8,-37.84430598,144.9591466
3037,14860484,1,0.2,-37.76756947,144.9623504
3038,14861568,1,0.3,-37.81612249,144.96946200000005
3039,14864948,2,0.4,-37.81507405,144.9535727
3040,14865167,2,0.4,-37.80933833,144.96833610000004
3041,14876025,4,0.4,-37.81938073,144.9551298
3042,14876436,2,0.7,-37.76196005,144.9893861
3043,14885742,2,3.6,-37.79211687,145.0829874
3044,14887607,2,0.1,-37.8122484,144.95622219999996
3045,14891618,1,1.1,-37.77259276,144.90985600000005
3046,14893028,6,0.2,-37.81396695,144.9548444
3047,14901787,2,1.3,-37.84105959,144.9773821
3048,14902339,1,0.6,-37.82181686,145.0088713
3049,14902956,1,0.3,-37.81593778,144.9534067
3050,14907026,2,0.3,-37.81633323,144.9537984
3051,14916459,8,0.7,-37.8055681,144.94961999999995
3052,14919472,1,0.4,-37.8208635,144.9640019
3053,14921347,1,0.5,-37.8441498,144.9965632
3054,14922742,4,1.4,-37.79744065,144.9519024
3055,14924546,2,1.1,-37.84237216,144.9805251
3056,14937766,2,1.4,-37.86578511,144.97872560000005
3057,14938149,1,0.3,-37.81501101,144.9503128
3058,14938577,4,0.2,-37.80482173,144.9958739
3059,14938691,4,0.4,-37.82154781,144.9641861
3060,14952481,2,0.6,-37.78279986,144.93776619999997
3061,14953375,1,2.0,-37.85678693,144.858873
3062,14953691,1,1.3,-37.79968864,144.96942099999995
3063,14953855,1,1.2,-37.80073602,144.96931930000005
3064,14956800,4,0.1,-37.83733505,144.9925188
3065,14965982,1,0.7,-37.85675224,144.9842288
3066,14971209,1,0.4,-37.75867722,144.96350619999996
3067,14973347,2,0.5,-37.84512624,144.9966975
3068,14976579,1,0.4,-37.82555249,145.0040688
3069,14979819,1,0.7,-37.85753393,145.04643380000005
3070,14983749,4,0.3,-37.81453588,144.95359140000005
3071,14983937,4,0.9,-37.85961316,144.9828798
3072,14985306,2,2.6,-37.84062145,144.95610280000002
3073,14987259,2,0.3,-37.81425299,144.953197
3074,14988092,4,0.6,-37.82368311,144.9648583
3075,14988307,2,0.6,-37.8049497,144.96057480000005
3076,14993500,2,0.2,-37.81527876,144.98526719999995
3077,14994723,1,1.2,-37.79547575,144.9821005
3078,14996835,4,0.3,-37.81479135,144.95406540000005
3079,14998796,2,0.3,-37.80968079,144.9578413
3080,15000293,4,1.4,-37.80909938,145.02646069999997
3081,15000431,1,1.3,-37.79901602,144.9529081
3082,15009684,1,0.5,-37.8813627,145.058524
3083,15009737,1,0.2,-37.82373223,144.9918764
3084,15009760,1,0.8,-37.75974253,145.00574450000005
3085,15013115,4,2.0,-37.83563857,144.94894399999995
3086,15014727,1,1.1,-37.88825725,144.9894289
3087,15015203,2,1.4,-37.85930161,144.9770478
3088,15027552,1,1.8,-37.83448163,144.95128069999996
3089,15028580,2,0.3,-37.80853403,144.96032319999995
3090,15029233,1,0.7,-37.81386679,144.9414342
3091,15029959,2,0.6,-37.86954084,144.9867636
3092,15030707,1,1.3,-37.77835367,144.9782181
3093,15030963,3,0.2,-37.81612374,144.9525965
3094,15041307,1,0.3,-37.76774905,144.9930741
3095,15042836,2,0.3,-37.81486641,144.95431609999997
3096,15044298,1,0.3,-37.8249574,145.0059601
3097,15044738,8,1.0,-37.87004044,144.98225680000004
3098,15045925,1,1.3,-37.82988563,144.96855369999997
3099,15047238,1,0.8,-37.85184378,145.003479
3100,15049326,4,0.4,-37.81527831,144.9537791
3101,15062736,4,1.9,-37.7838939,144.8865467
3102,15072669,6,0.0,-37.81003322,144.9926028
3103,15075409,2,0.2,-37.81620339,144.953007
3104,15079659,4,1.1,-37.8017936,144.9542404
3105,15084917,1,0.2,-37.80880909,144.9602604
3106,15088840,1,0.6,-37.84356764,144.9887871
3107,15091330,1,1.2,-37.82728882,144.9595335
3108,15099404,1,0.3,-37.77303367,144.9605502
3109,15099440,1,1.8,-37.86421939,144.9739898
3110,15100139,1,0.4,-37.80746741,144.8994101
3111,15100900,6,1.1,-37.78906543,144.8449228
3112,15102083,4,0.3,-37.8160938,144.9649935
3113,15102310,1,0.6,-37.81980794,144.95736100000005
3114,15102640,2,0.4,-37.7593834,144.9647343
3115,15108905,3,0.3,-37.81224619,144.9613886
3116,15113515,1,0.4,-37.82134725,144.96826140000005
3117,15116558,1,0.7,-37.81336828,144.9454687
3118,15117626,1,0.2,-37.83140278,145.0719436
3119,15133520,1,0.4,-37.7556661,145.06526340000005
3120,15133958,2,0.3,-37.78267101,144.9887888
3121,15137027,2,1.4,-37.86041947,144.9770233
3122,15139740,2,0.4,-37.81441473,144.95239569999995
3123,15140791,2,0.3,-37.8096887,144.95678700000005
3124,15146658,1,0.4,-37.81582953,144.9791176
3125,15151626,2,1.0,-37.79679301,144.9834696
3126,15151844,4,0.3,-37.81473159,144.9538292
3127,15157640,1,0.5,-37.84193844,144.9950016
3128,15162793,2,1.4,-37.77870067,144.97747019999997
3129,15164465,1,0.3,-37.76635756,144.95644280000005
3130,15169483,3,0.3,-37.87577115,144.9987585
3131,15171798,2,1.8,-37.83347612,144.95588
3132,15173701,4,0.4,-37.81480139,144.9527927
3133,15179925,4,0.2,-37.8165261,144.9524879
3134,15183069,1,0.8,-37.80583494,144.9794608
3135,15184762,4,0.6,-37.82370478,144.9679344
3136,15185459,1,0.2,-37.8152074,144.9888215
3137,15185886,1,0.5,-37.82451699,145.0111814
3138,15195089,1,0.3,-37.84907458,145.01599950000005
3139,15197257,4,0.2,-37.81120863,144.9577514
3140,15208139,6,0.5,-37.84043894,144.99751519999995
3141,15208933,1,2.0,-37.85859693,144.9694324
3142,15210910,1,0.2,-37.88603529,145.0016583
3143,15211354,1,0.5,-37.82876417,144.9911716
3144,15211834,2,0.3,-37.81425519,144.9531701
3145,15223616,1,1.3,-37.77586164,144.9048231
3146,15223839,1,1.3,-37.85897442,144.9771731
3147,15223962,1,1.4,-37.84011666,144.9764429
3148,15226341,2,0.7,-37.79635552,144.9437507
3149,15238258,2,0.3,-37.81609103,144.96573669999995
3150,15238924,1,0.9,-37.80423882,144.9536676
3151,15239257,3,0.4,-37.80885456,144.95779040000005
3152,15239548,3,0.4,-37.80851089,144.95623569999995
3153,15241009,1,0.5,-37.82969155,145.0540335
3154,15242657,1,0.6,-37.8050079,144.9598373
3155,15243777,2,0.8,-37.88256938,144.9905565
3156,15244530,4,0.8,-37.85497291,144.98330259999997
3157,15244972,1,0.2,-37.81594857,144.95242050000004
3158,15257369,2,0.3,-37.81412151,144.95476580000005
3159,15258078,1,1.1,-37.79828628,144.9822576
3160,15262865,4,0.4,-37.8080035,144.9717895
3161,15273990,3,0.2,-37.8167265,144.9532809
3162,15274316,1,1.2,-37.78044845,144.9704237
3163,15274811,14,0.6,-37.74489337,145.0593294
3164,15275258,1,0.5,-37.84296092,144.9969765
3165,15279623,4,0.2,-37.86849013,145.0605302
3166,15288682,2,0.3,-37.81203666,144.96055
3167,15290790,2,0.3,-37.80889828,144.9596581
3168,15290802,1,0.8,-37.8159154,145.0281529
3169,15291199,1,0.3,-37.80991234,144.9595457
3170,15292080,2,0.3,-37.81402847,144.9533043
3171,15293001,1,0.2,-37.8133505,144.9930122
3172,15294158,2,0.2,-37.76581805,144.99867769999997
3173,15317513,4,1.1,-37.86559085,144.9823534
3174,15317845,1,0.5,-37.86468199,145.0239044
3175,15328278,1,0.5,-37.81691476,144.9726979
3176,15329298,1,1.0,-37.85176484,144.8974479
3177,15330651,1,1.1,-37.87738058,144.9830221
3178,15332717,1,1.0,-37.79832566,144.9466415
3179,15345114,4,0.0,-37.8095926,144.96227019999995
3180,15345153,1,2.6,-37.84093783,144.9571813
3181,15346081,2,1.1,-37.86687309,144.9811051
3182,15348304,4,0.4,-37.81485188,144.953444
3183,15348754,1,1.2,-37.82776605,144.9600552
3184,15350855,6,0.4,-37.8156524,144.97075959999995
3185,15362947,2,0.4,-37.81549981,144.9554653
3186,15364007,1,0.3,-37.85039379,144.9936358
3187,15368986,2,3.6,-37.83403272,144.8436554
3188,15379355,2,1.9,-37.85906895,144.9708447
3189,15380563,2,0.4,-37.81483936,144.95287539999995
3190,15381376,1,0.6,-37.78617985,144.9012495
3191,15386832,1,0.9,-37.82657537,144.9651132
3192,15386981,1,0.4,-37.87299507,144.99764219999997
3193,15387584,1,0.9,-37.80372621,144.9561748
3194,15397888,6,0.6,-37.79226282,144.9444332
3195,15399988,2,1.1,-37.82331109,144.9409314
3196,15400452,2,0.4,-37.83459303,144.9912077
3197,15413039,1,0.3,-37.77118623,145.0456391
3198,15415917,1,0.6,-37.8698301,144.9865102
3199,15423850,1,0.6,-37.77536868,144.95188169999997
3200,15424475,1,0.2,-37.9059634,145.0009275
3201,15426738,1,0.4,-37.80836437,144.9670445
3202,15427872,1,0.4,-37.82686558,145.0925009
3203,15429727,2,0.5,-37.81404274,144.9680751
3204,15436562,1,1.4,-37.86783014,144.9775205
3205,15437431,2,0.6,-37.82146215,144.9559618
3206,15437668,1,0.0,-37.8180303,144.96734919999997
3207,15437822,2,0.5,-37.81956834,144.9566839
3208,15437866,2,0.6,-37.82178317,144.95684630000005
3209,15437909,4,0.5,-37.82134768,144.9552655
3210,15442474,1,0.9,-37.76524718,144.9492944
3211,15451817,1,0.9,-37.90742816,144.9921257
3212,15453635,4,1.2,-37.86221834,145.00717859999997
3213,15457790,1,0.3,-37.77213982,144.9602705
3214,15458188,4,1.3,-37.79562709,144.9511003
3215,15458498,2,0.3,-37.81502652,144.95273740000005
3216,15458928,1,1.4,-37.86067839,144.97672849999995
3217,15470694,16,0.7,-37.85845943,144.98517890000005
3218,15470884,1,0.7,-37.82279853,144.9610519
3219,15471182,1,0.7,-37.82307201,144.9626115
3220,15471523,1,0.7,-37.82278735,144.96160569999995
3221,15471666,1,0.7,-37.82287792,144.9611504
3222,15471849,1,0.8,-37.82478607,144.9627386
3223,15473495,2,0.3,-37.80710937,144.9957718
3224,15473630,1,1.1,-37.82710611,144.9602908
3225,15474583,1,0.9,-37.85910573,144.9829559
3226,15474743,2,0.4,-37.81482326,144.95281830000005
3227,15484109,1,0.4,-37.81722868,144.962151
3228,15486780,2,0.3,-37.81522345,144.9527928
3229,15489363,1,0.7,-37.86495779,144.998956
3230,15498180,2,0.1,-37.82256057,145.04696090000004
3231,15498867,2,0.4,-37.81446852,144.96677830000004
3232,15500285,2,0.7,-37.86608605,144.9873064
3233,15502308,2,0.4,-37.81020161,144.9680137
3234,15504295,2,0.2,-37.81635991,144.9519575
3235,15518516,1,0.5,-37.82515123,145.0341289
3236,15522821,2,0.4,-37.8122165,144.9686631
3237,15523041,2,0.2,-37.82418767,145.0444116
3238,15523432,1,0.7,-37.7934185,144.9438872
3239,15523904,5,0.7,-37.78080215,144.92895769999996
3240,15524027,1,0.4,-37.90431909,144.9976396
3241,15524912,1,1.1,-37.81508515,145.0033891
3242,15525024,6,0.2,-37.81400147,144.954622
3243,15526554,6,0.3,-37.81406186,144.95321950000005
3244,15526638,4,0.9,-37.88381274,144.9905815
3245,15526737,4,1.3,-37.83549232,145.0962347
3246,15527690,2,0.4,-37.81587473,144.9554124
3247,15527992,4,0.4,-37.8158511,144.95510980000003
3248,15534286,1,0.2,-37.81643573,144.9662717
3249,15536335,1,0.6,-37.86647408,144.987491
3250,15536369,4,0.3,-37.81692635,144.9548505
3251,15537910,2,0.3,-37.81614144,144.9540063
3252,15538414,2,0.9,-37.8841477,144.99077169999995
3253,15538695,2,0.1,-37.83840332,144.9938635
3254,15551901,2,0.3,-37.75540103,145.06298590000003
3255,15553349,4,1.1,-37.84705497,144.97804140000005
3256,15553801,1,1.2,-37.86310211,144.98174550000005
